ID,participantID,answeredOn,trialStart,trialEnd,trialTime,mode,Condition,DataTypeOrder,ChartType,QuestionType,DataType,questionNumber,overallQuestionNumber,ErrorCount,trial,block
2455,55,2021-07-26 20:11,Mon Jul 26 2021 13:11:07 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 13:11:14 GMT-0700 (Pacific Daylight Time),7572,study,3,1,sankey,A,immigration,4,7,0,14,2
2456,55,2021-07-26 20:11,Mon Jul 26 2021 13:11:14 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 13:11:22 GMT-0700 (Pacific Daylight Time),7484,study,3,1,sankey,A,immigration,5,7,1,15,2
1227,32,2021-07-26 18:11,Mon Jul 26 2021 13:11:15 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:11:24 GMT-0500 (Central Daylight Time),9089,study,4,2,sankey,B,phone,4,7,0,14,2
1233,32,2021-07-26 18:11,Mon Jul 26 2021 13:11:24 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:11:42 GMT-0500 (Central Daylight Time),17844,study,4,2,sankey,B,phone,5,7,0,15,2
2457,55,2021-07-26 20:11,Mon Jul 26 2021 13:11:26 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 13:11:36 GMT-0700 (Pacific Daylight Time),9621,study,3,1,chord,B,immigration,1,7,1,16,2
2466,55,2021-07-26 20:12,Mon Jul 26 2021 13:11:36 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 13:12:59 GMT-0700 (Pacific Daylight Time),83194,study,3,1,chord,B,immigration,2,7,5,17,2
1239,22,2021-07-26 18:12,Mon Jul 26 2021 13:11:42 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:12:03 GMT-0500 (Central Daylight Time),21181,study,2,0,sankey,A,space,2,7,0,17,2
1236,32,2021-07-26 18:11,Mon Jul 26 2021 13:11:45 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:11:59 GMT-0500 (Central Daylight Time),14127,study,4,2,chord,A,phone,1,7,0,16,2
1241,32,2021-07-26 18:12,Mon Jul 26 2021 13:11:59 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:12:11 GMT-0500 (Central Daylight Time),12252,study,4,2,chord,A,phone,2,7,0,17,2
1243,22,2021-07-26 18:12,Mon Jul 26 2021 13:12:03 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:12:21 GMT-0500 (Central Daylight Time),17986,study,2,0,sankey,A,space,3,7,0,18,2
1247,32,2021-07-26 18:12,Mon Jul 26 2021 13:12:12 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:12:28 GMT-0500 (Central Daylight Time),16798,study,4,2,chord,A,phone,3,7,0,18,2
1259,22,2021-07-26 18:13,Mon Jul 26 2021 13:12:21 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:13:06 GMT-0500 (Central Daylight Time),44920,study,2,0,sankey,A,space,4,7,1,19,2
1252,32,2021-07-26 18:12,Mon Jul 26 2021 13:12:29 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:12:44 GMT-0500 (Central Daylight Time),15037,study,4,2,chord,A,phone,4,7,0,19,2
1257,32,2021-07-26 18:13,Mon Jul 26 2021 13:12:44 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:13:00 GMT-0500 (Central Daylight Time),16592,study,4,2,chord,A,phone,5,7,1,20,2
2019,48,2021-07-26 19:12,Mon Jul 26 2021 13:12:48 GMT-0600 (Mountain Daylight Time),Mon Jul 26 2021 13:13:03 GMT-0600 (Mountain Daylight Time),15046,practice,4,-1,sankey,B,sample,1,7,0,19,2
2468,55,2021-07-26 20:13,Mon Jul 26 2021 13:12:59 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 13:13:10 GMT-0700 (Pacific Daylight Time),11022,study,3,1,chord,B,immigration,3,7,2,18,2
2022,48,2021-07-26 19:13,Mon Jul 26 2021 13:13:03 GMT-0600 (Mountain Daylight Time),Mon Jul 26 2021 13:13:10 GMT-0600 (Mountain Daylight Time),6973,practice,4,-1,sankey,B,sample,2,7,0,20,2
1262,22,2021-07-26 18:13,Mon Jul 26 2021 13:13:06 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:13:17 GMT-0500 (Central Daylight Time),10849,study,2,0,sankey,A,space,5,7,0,20,2
1264,32,2021-07-26 18:13,Mon Jul 26 2021 13:13:07 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:13:23 GMT-0500 (Central Daylight Time),15917,study,4,2,sankey,B,space,1,7,0,21,3
2477,55,2021-07-26 20:13,Mon Jul 26 2021 13:13:10 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 13:13:56 GMT-0700 (Pacific Daylight Time),46170,study,3,1,chord,B,immigration,4,7,9,19,2
2026,48,2021-07-26 19:13,Mon Jul 26 2021 13:13:11 GMT-0600 (Mountain Daylight Time),Mon Jul 26 2021 13:13:23 GMT-0600 (Mountain Daylight Time),12879,practice,4,-1,sankey,B,sample,3,7,0,21,3
1272,22,2021-07-26 18:13,Mon Jul 26 2021 13:13:22 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:13:37 GMT-0500 (Central Daylight Time),14995,study,2,0,chord,B,phone,1,7,0,21,3
1274,32,2021-07-26 18:13,Mon Jul 26 2021 13:13:23 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 13:13:43 GMT-0500 (Central Daylight Time),19704,study,4,2,sankey,B,space,2,7,0,22,3
2029,48,2021-07-26 19:13,Mon Jul 26 2021 13:13:24 GMT-0600 (Mountain Daylight Time),Mon Jul 26 2021 13:13:31 GMT-0600 (Mountain Daylight Time),7558,practice,4,-1,sankey,B,sample,4,7,0,22,3
2032,48,2021-07-26 19:13,Mon Jul 26 2021 13:13:31 GMT-0600 (Mountain Daylight Time),Mon Jul 26 2021 13:13:41 GMT-0600 (Mountain Daylight Time),9484,practice,4,-1,sankey,B,sample,5,7,0,23,3
